"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 15 12:58:44 GMT 2024","Fri Mar 15 12:58:44 GMT 2024","169","PlaywrightAutoTests","ChromiumTests","org.playground.CartPageTest","org.playground.CartPageTest","removeCartItemCheck","removeCartItemCheck",""
"passed","Fri Mar 15 12:58:36 GMT 2024","Fri Mar 15 12:58:37 GMT 2024","914","PlaywrightAutoTests","FirefoxTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAllItems","checkAllItems",""
"passed","Fri Mar 15 12:58:28 GMT 2024","Fri Mar 15 12:58:28 GMT 2024","171","PlaywrightAutoTests","SafariTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 12:58:33 GMT 2024","Fri Mar 15 12:58:33 GMT 2024","110","PlaywrightAutoTests","ChromiumTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Fri Mar 15 12:58:48 GMT 2024","Fri Mar 15 12:58:50 GMT 2024","1458","PlaywrightAutoTests","ChromeTests","org.playground.CheckoutE2ETest","org.playground.CheckoutE2ETest","orderCheckoutE2E","orderCheckoutE2E",""
"passed","Fri Mar 15 12:58:47 GMT 2024","Fri Mar 15 12:58:47 GMT 2024","123","PlaywrightAutoTests","ChromiumTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 12:58:39 GMT 2024","Fri Mar 15 12:58:40 GMT 2024","915","PlaywrightAutoTests","FirefoxTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkResetAppState","checkResetAppState",""
"passed","Fri Mar 15 12:58:32 GMT 2024","Fri Mar 15 12:58:33 GMT 2024","201","PlaywrightAutoTests","EdgeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Fri Mar 15 12:58:31 GMT 2024","Fri Mar 15 12:58:32 GMT 2024","936","PlaywrightAutoTests","FirefoxTests","org.playground.ProductsTest","org.playground.ProductsTest","checkProductDetails","checkProductDetails",""
"passed","Fri Mar 15 12:58:27 GMT 2024","Fri Mar 15 12:58:28 GMT 2024","209","PlaywrightAutoTests","FirefoxTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 12:58:35 GMT 2024","Fri Mar 15 12:58:36 GMT 2024","1201","PlaywrightAutoTests","ChromiumTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAbout","checkAbout",""
"passed","Fri Mar 15 12:58:46 GMT 2024","Fri Mar 15 12:58:46 GMT 2024","72","PlaywrightAutoTests","ChromeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","cancelCheck","cancelCheck",""
"passed","Fri Mar 15 12:58:31 GMT 2024","Fri Mar 15 12:58:31 GMT 2024","163","PlaywrightAutoTests","FirefoxTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProducts","addAndRemoveItemsFromProducts",""
"passed","Fri Mar 15 12:58:27 GMT 2024","Fri Mar 15 12:58:27 GMT 2024","531","PlaywrightAutoTests","EdgeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","login","login",""
"passed","Fri Mar 15 12:58:27 GMT 2024","Fri Mar 15 12:58:27 GMT 2024","567","PlaywrightAutoTests","ChromiumTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","login","login",""
"passed","Fri Mar 15 12:58:49 GMT 2024","Fri Mar 15 12:58:49 GMT 2024","98","PlaywrightAutoTests","FirefoxTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 12:58:47 GMT 2024","Fri Mar 15 12:58:47 GMT 2024","235","PlaywrightAutoTests","EdgeTests","org.playground.CartPageTest","org.playground.CartPageTest","removeCartItemCheck","removeCartItemCheck",""
"passed","Fri Mar 15 12:58:47 GMT 2024","Fri Mar 15 12:58:47 GMT 2024","151","PlaywrightAutoTests","EdgeTests","org.playground.CartPageTest","org.playground.CartPageTest","cartItemsCheck","cartItemsCheck",""
"passed","Fri Mar 15 12:58:28 GMT 2024","Fri Mar 15 12:58:28 GMT 2024","219","PlaywrightAutoTests","ChromiumTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 12:58:39 GMT 2024","Fri Mar 15 12:58:40 GMT 2024","912","PlaywrightAutoTests","ChromeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkResetAppState","checkResetAppState",""
"passed","Fri Mar 15 12:58:47 GMT 2024","Fri Mar 15 12:58:47 GMT 2024","109","PlaywrightAutoTests","SafariTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 12:58:55 GMT 2024","Fri Mar 15 12:58:55 GMT 2024","0","PlaywrightAutoTests","EdgeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeMaximumLengthTest","negativeMaximumLengthTest",""
"passed","Fri Mar 15 12:58:32 GMT 2024","Fri Mar 15 12:58:33 GMT 2024","1041","PlaywrightAutoTests","SafariTests","org.playground.ProductsTest","org.playground.ProductsTest","checkProductDetails","checkProductDetails",""
"passed","Fri Mar 15 12:58:35 GMT 2024","Fri Mar 15 12:58:36 GMT 2024","1038","PlaywrightAutoTests","EdgeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAbout","checkAbout",""
"passed","Fri Mar 15 12:58:32 GMT 2024","Fri Mar 15 12:58:32 GMT 2024","29","PlaywrightAutoTests","SafariTests","org.playground.ProductsTest","org.playground.ProductsTest","checkPageStructure","checkPageStructure",""
"passed","Fri Mar 15 12:58:51 GMT 2024","Fri Mar 15 12:58:53 GMT 2024","2451","PlaywrightAutoTests","FirefoxTests","org.playground.CheckoutE2ETest","org.playground.CheckoutE2ETest","orderCheckoutE2E","orderCheckoutE2E",""
"passed","Fri Mar 15 12:58:26 GMT 2024","Fri Mar 15 12:58:27 GMT 2024","768","PlaywrightAutoTests","FirefoxTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","checkPageStructure","checkPageStructure",""
"passed","Fri Mar 15 12:58:47 GMT 2024","Fri Mar 15 12:58:47 GMT 2024","70","PlaywrightAutoTests","SafariTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","cancelCheck","cancelCheck",""
"passed","Fri Mar 15 12:58:31 GMT 2024","Fri Mar 15 12:58:31 GMT 2024","53","PlaywrightAutoTests","FirefoxTests","org.playground.ProductsTest","org.playground.ProductsTest","checkPageStructure","checkPageStructure",""
"passed","Fri Mar 15 12:58:39 GMT 2024","Fri Mar 15 12:58:39 GMT 2024","14","PlaywrightAutoTests","ChromiumTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkMenuStructure","checkMenuStructure",""
"passed","Fri Mar 15 12:58:27 GMT 2024","Fri Mar 15 12:58:28 GMT 2024","288","PlaywrightAutoTests","SafariTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 12:58:47 GMT 2024","Fri Mar 15 12:58:47 GMT 2024","0","PlaywrightAutoTests","ChromeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeMaximumLengthTest","negativeMaximumLengthTest",""
"passed","Fri Mar 15 12:58:48 GMT 2024","Fri Mar 15 12:58:48 GMT 2024","77","PlaywrightAutoTests","FirefoxTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","cancelCheck","cancelCheck",""
"passed","Fri Mar 15 12:58:28 GMT 2024","Fri Mar 15 12:58:28 GMT 2024","201","PlaywrightAutoTests","ChromiumTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 12:58:31 GMT 2024","Fri Mar 15 12:58:31 GMT 2024","200","PlaywrightAutoTests","EdgeTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProducts","addAndRemoveItemsFromProducts",""
"passed","Fri Mar 15 12:58:47 GMT 2024","Fri Mar 15 12:58:47 GMT 2024","140","PlaywrightAutoTests","ChromiumTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 12:58:39 GMT 2024","Fri Mar 15 12:58:40 GMT 2024","923","PlaywrightAutoTests","ChromiumTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkResetAppState","checkResetAppState",""
"passed","Fri Mar 15 12:58:38 GMT 2024","Fri Mar 15 12:58:39 GMT 2024","912","PlaywrightAutoTests","EdgeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkResetAppState","checkResetAppState",""
"passed","Fri Mar 15 12:58:43 GMT 2024","Fri Mar 15 12:58:43 GMT 2024","57","PlaywrightAutoTests","SafariTests","org.playground.CartPageTest","org.playground.CartPageTest","cartItemsCheck","cartItemsCheck",""
"passed","Fri Mar 15 12:58:38 GMT 2024","Fri Mar 15 12:58:39 GMT 2024","1001","PlaywrightAutoTests","ChromiumTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkLogout","checkLogout",""
"passed","Fri Mar 15 12:58:46 GMT 2024","Fri Mar 15 12:58:46 GMT 2024","86","PlaywrightAutoTests","ChromiumTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","cancelCheck","cancelCheck",""
"passed","Fri Mar 15 12:58:28 GMT 2024","Fri Mar 15 12:58:28 GMT 2024","207","PlaywrightAutoTests","FirefoxTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 12:58:26 GMT 2024","Fri Mar 15 12:58:27 GMT 2024","768","PlaywrightAutoTests","ChromeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","checkPageStructure","checkPageStructure",""
"passed","Fri Mar 15 12:58:53 GMT 2024","Fri Mar 15 12:58:54 GMT 2024","228","PlaywrightAutoTests","EdgeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","continueCheck","continueCheck",""
"passed","Fri Mar 15 12:58:31 GMT 2024","Fri Mar 15 12:58:31 GMT 2024","36","PlaywrightAutoTests","ChromeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkPageStructure","checkPageStructure",""
"passed","Fri Mar 15 12:58:35 GMT 2024","Fri Mar 15 12:58:36 GMT 2024","1050","PlaywrightAutoTests","ChromeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAbout","checkAbout",""
"passed","Fri Mar 15 12:58:46 GMT 2024","Fri Mar 15 12:58:46 GMT 2024","139","PlaywrightAutoTests","ChromeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","continueCheck","continueCheck",""
"passed","Fri Mar 15 12:58:32 GMT 2024","Fri Mar 15 12:58:33 GMT 2024","1149","PlaywrightAutoTests","ChromiumTests","org.playground.ProductsTest","org.playground.ProductsTest","checkProductDetails","checkProductDetails",""
"passed","Fri Mar 15 12:58:39 GMT 2024","Fri Mar 15 12:58:39 GMT 2024","10","PlaywrightAutoTests","SafariTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkMenuStructure","checkMenuStructure",""
"passed","Fri Mar 15 12:58:37 GMT 2024","Fri Mar 15 12:58:38 GMT 2024","907","PlaywrightAutoTests","ChromiumTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAllItems","checkAllItems",""
"passed","Fri Mar 15 12:58:30 GMT 2024","Fri Mar 15 12:58:31 GMT 2024","660","PlaywrightAutoTests","FirefoxTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProduct","addAndRemoveItemsFromProduct",""
"passed","Fri Mar 15 12:58:28 GMT 2024","Fri Mar 15 12:58:28 GMT 2024","150","PlaywrightAutoTests","SafariTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 12:58:27 GMT 2024","Fri Mar 15 12:58:28 GMT 2024","297","PlaywrightAutoTests","EdgeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 12:58:42 GMT 2024","Fri Mar 15 12:58:43 GMT 2024","87","PlaywrightAutoTests","FirefoxTests","org.playground.CartPageTest","org.playground.CartPageTest","checkoutCheck","checkoutCheck",""
"passed","Fri Mar 15 12:58:28 GMT 2024","Fri Mar 15 12:58:28 GMT 2024","182","PlaywrightAutoTests","SafariTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 12:58:50 GMT 2024","Fri Mar 15 12:58:54 GMT 2024","3919","PlaywrightAutoTests","ChromiumTests","org.playground.CheckoutE2ETest","org.playground.CheckoutE2ETest","orderCheckoutE2E","orderCheckoutE2E",""
