"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 15 13:14:14 GMT 2024","Fri Mar 15 13:14:15 GMT 2024","899","PlaywrightAutoTests","FirefoxTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkResetAppState","checkResetAppState",""
"passed","Fri Mar 15 13:14:49 GMT 2024","Fri Mar 15 13:14:50 GMT 2024","1243","PlaywrightAutoTests","EdgeTests","org.playground.CheckoutE2ETest","org.playground.CheckoutE2ETest","orderCheckoutE2E","orderCheckoutE2E",""
"passed","Fri Mar 15 13:13:39 GMT 2024","Fri Mar 15 13:13:40 GMT 2024","817","PlaywrightAutoTests","EdgeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:18 GMT 2024","Fri Mar 15 13:14:18 GMT 2024","93","PlaywrightAutoTests","ChromiumTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:44 GMT 2024","Fri Mar 15 13:14:44 GMT 2024","132","PlaywrightAutoTests","EdgeTests","org.playground.CartPageTest","org.playground.CartPageTest","cartItemsCheck","cartItemsCheck",""
"passed","Fri Mar 15 13:14:27 GMT 2024","Fri Mar 15 13:14:28 GMT 2024","946","PlaywrightAutoTests","SafariTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkLogout","checkLogout",""
"passed","Fri Mar 15 13:14:24 GMT 2024","Fri Mar 15 13:14:25 GMT 2024","989","PlaywrightAutoTests","SafariTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAbout","checkAbout",""
"passed","Fri Mar 15 13:14:27 GMT 2024","Fri Mar 15 13:14:28 GMT 2024","956","PlaywrightAutoTests","ChromeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkLogout","checkLogout",""
"passed","Fri Mar 15 13:14:44 GMT 2024","Fri Mar 15 13:14:44 GMT 2024","55","PlaywrightAutoTests","ChromeTests","org.playground.CartPageTest","org.playground.CartPageTest","checkoutCheck","checkoutCheck",""
"passed","Fri Mar 15 13:14:21 GMT 2024","Fri Mar 15 13:14:22 GMT 2024","964","PlaywrightAutoTests","SafariTests","org.playground.ProductsTest","org.playground.ProductsTest","checkProductDetails","checkProductDetails",""
"passed","Fri Mar 15 13:14:28 GMT 2024","Fri Mar 15 13:14:28 GMT 2024","12","PlaywrightAutoTests","EdgeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkMenuStructure","checkMenuStructure",""
"passed","Fri Mar 15 13:14:44 GMT 2024","Fri Mar 15 13:14:44 GMT 2024","69","PlaywrightAutoTests","SafariTests","org.playground.CartPageTest","org.playground.CartPageTest","checkoutCheck","checkoutCheck",""
"passed","Fri Mar 15 13:14:08 GMT 2024","Fri Mar 15 13:14:09 GMT 2024","57","PlaywrightAutoTests","ChromiumTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Fri Mar 15 13:14:21 GMT 2024","Fri Mar 15 13:14:21 GMT 2024","212","PlaywrightAutoTests","EdgeTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProducts","addAndRemoveItemsFromProducts",""
"passed","Fri Mar 15 13:14:26 GMT 2024","Fri Mar 15 13:14:26 GMT 2024","931","PlaywrightAutoTests","ChromeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAllItems","checkAllItems",""
"passed","Fri Mar 15 13:14:47 GMT 2024","Fri Mar 15 13:14:47 GMT 2024","169","PlaywrightAutoTests","EdgeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","continueCheck","continueCheck",""
"passed","Fri Mar 15 13:13:36 GMT 2024","Fri Mar 15 13:13:36 GMT 2024","742","PlaywrightAutoTests","ChromiumTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:21 GMT 2024","Fri Mar 15 13:14:22 GMT 2024","1003","PlaywrightAutoTests","ChromeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkProductDetails","checkProductDetails",""
"passed","Fri Mar 15 13:13:39 GMT 2024","Fri Mar 15 13:13:40 GMT 2024","687","PlaywrightAutoTests","SafariTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:16 GMT 2024","Fri Mar 15 13:14:16 GMT 2024","55","PlaywrightAutoTests","ChromiumTests","org.playground.CartPageTest","org.playground.CartPageTest","checkoutCheck","checkoutCheck",""
"passed","Fri Mar 15 13:13:36 GMT 2024","Fri Mar 15 13:13:37 GMT 2024","791","PlaywrightAutoTests","SafariTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:23 GMT 2024","Fri Mar 15 13:14:23 GMT 2024","146","PlaywrightAutoTests","FirefoxTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:13:36 GMT 2024","Fri Mar 15 13:13:37 GMT 2024","577","PlaywrightAutoTests","ChromiumTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:28 GMT 2024","Fri Mar 15 13:14:28 GMT 2024","11","PlaywrightAutoTests","SafariTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkMenuStructure","checkMenuStructure",""
"passed","Fri Mar 15 13:14:22 GMT 2024","Fri Mar 15 13:14:22 GMT 2024","133","PlaywrightAutoTests","EdgeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Fri Mar 15 13:14:22 GMT 2024","Fri Mar 15 13:14:22 GMT 2024","154","PlaywrightAutoTests","ChromeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Fri Mar 15 13:14:13 GMT 2024","Fri Mar 15 13:14:14 GMT 2024","898","PlaywrightAutoTests","ChromiumTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkResetAppState","checkResetAppState",""
"passed","Fri Mar 15 13:14:46 GMT 2024","Fri Mar 15 13:14:47 GMT 2024","66","PlaywrightAutoTests","SafariTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","cancelCheck","cancelCheck",""
"passed","Fri Mar 15 13:14:16 GMT 2024","Fri Mar 15 13:14:16 GMT 2024","76","PlaywrightAutoTests","ChromiumTests","org.playground.CartPageTest","org.playground.CartPageTest","removeCartItemCheck","removeCartItemCheck",""
"passed","Fri Mar 15 13:14:21 GMT 2024","Fri Mar 15 13:14:21 GMT 2024","65","PlaywrightAutoTests","ChromeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkPageStructure","checkPageStructure",""
"passed","Fri Mar 15 13:13:39 GMT 2024","Fri Mar 15 13:13:40 GMT 2024","914","PlaywrightAutoTests","ChromeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:13:32 GMT 2024","Fri Mar 15 13:13:34 GMT 2024","2145","PlaywrightAutoTests","SafariTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","checkPageStructure","checkPageStructure",""
"passed","Fri Mar 15 13:14:22 GMT 2024","Fri Mar 15 13:14:23 GMT 2024","131","PlaywrightAutoTests","ChromeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Fri Mar 15 13:14:48 GMT 2024","Fri Mar 15 13:14:48 GMT 2024","0","PlaywrightAutoTests","ChromeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeMaximumLengthTest","negativeMaximumLengthTest",""
"passed","Fri Mar 15 13:13:37 GMT 2024","Fri Mar 15 13:13:37 GMT 2024","797","PlaywrightAutoTests","SafariTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:19 GMT 2024","Fri Mar 15 13:14:19 GMT 2024","133","PlaywrightAutoTests","FirefoxTests","org.playground.CartPageTest","org.playground.CartPageTest","removeCartItemCheck","removeCartItemCheck",""
"passed","Fri Mar 15 13:14:44 GMT 2024","Fri Mar 15 13:14:45 GMT 2024","162","PlaywrightAutoTests","ChromeTests","org.playground.CartPageTest","org.playground.CartPageTest","removeCartItemCheck","removeCartItemCheck",""
"passed","Fri Mar 15 13:14:20 GMT 2024","Fri Mar 15 13:14:21 GMT 2024","508","PlaywrightAutoTests","ChromeTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProduct","addAndRemoveItemsFromProduct",""
"passed","Fri Mar 15 13:14:15 GMT 2024","Fri Mar 15 13:14:15 GMT 2024","38","PlaywrightAutoTests","ChromiumTests","org.playground.CartPageTest","org.playground.CartPageTest","cartItemsCheck","cartItemsCheck",""
"passed","Fri Mar 15 13:14:08 GMT 2024","Fri Mar 15 13:14:08 GMT 2024","21","PlaywrightAutoTests","FirefoxTests","org.playground.ProductsTest","org.playground.ProductsTest","checkPageStructure","checkPageStructure",""
"passed","Fri Mar 15 13:14:07 GMT 2024","Fri Mar 15 13:14:08 GMT 2024","472","PlaywrightAutoTests","FirefoxTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProduct","addAndRemoveItemsFromProduct",""
"passed","Fri Mar 15 13:13:34 GMT 2024","Fri Mar 15 13:13:36 GMT 2024","1587","PlaywrightAutoTests","SafariTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","login","login",""
"passed","Fri Mar 15 13:14:44 GMT 2024","Fri Mar 15 13:14:44 GMT 2024","80","PlaywrightAutoTests","ChromeTests","org.playground.CartPageTest","org.playground.CartPageTest","cartItemsCheck","cartItemsCheck",""
"passed","Fri Mar 15 13:13:34 GMT 2024","Fri Mar 15 13:13:36 GMT 2024","1703","PlaywrightAutoTests","ChromeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","login","login",""
"passed","Fri Mar 15 13:14:08 GMT 2024","Fri Mar 15 13:14:08 GMT 2024","166","PlaywrightAutoTests","ChromiumTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProducts","addAndRemoveItemsFromProducts",""
"passed","Fri Mar 15 13:14:22 GMT 2024","Fri Mar 15 13:14:22 GMT 2024","130","PlaywrightAutoTests","EdgeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Fri Mar 15 13:13:38 GMT 2024","Fri Mar 15 13:13:39 GMT 2024","1084","PlaywrightAutoTests","SafariTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:20 GMT 2024","Fri Mar 15 13:14:21 GMT 2024","566","PlaywrightAutoTests","SafariTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProduct","addAndRemoveItemsFromProduct",""
"passed","Fri Mar 15 13:14:18 GMT 2024","Fri Mar 15 13:14:18 GMT 2024","0","PlaywrightAutoTests","ChromiumTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeMaximumLengthTest","negativeMaximumLengthTest",""
"passed","Fri Mar 15 13:13:37 GMT 2024","Fri Mar 15 13:13:38 GMT 2024","778","PlaywrightAutoTests","FirefoxTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:10 GMT 2024","Fri Mar 15 13:14:11 GMT 2024","1062","PlaywrightAutoTests","ChromiumTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAbout","checkAbout",""
"passed","Fri Mar 15 13:14:21 GMT 2024","Fri Mar 15 13:14:21 GMT 2024","57","PlaywrightAutoTests","SafariTests","org.playground.ProductsTest","org.playground.ProductsTest","checkPageStructure","checkPageStructure",""
"passed","Fri Mar 15 13:14:47 GMT 2024","Fri Mar 15 13:14:47 GMT 2024","213","PlaywrightAutoTests","EdgeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:28 GMT 2024","Fri Mar 15 13:14:29 GMT 2024","901","PlaywrightAutoTests","SafariTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkResetAppState","checkResetAppState",""
"passed","Fri Mar 15 13:14:17 GMT 2024","Fri Mar 15 13:14:17 GMT 2024","104","PlaywrightAutoTests","ChromiumTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:46 GMT 2024","Fri Mar 15 13:14:46 GMT 2024","73","PlaywrightAutoTests","ChromeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","cancelCheck","cancelCheck",""
"passed","Fri Mar 15 13:13:35 GMT 2024","Fri Mar 15 13:13:36 GMT 2024","1555","PlaywrightAutoTests","EdgeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","login","login",""
"passed","Fri Mar 15 13:14:47 GMT 2024","Fri Mar 15 13:14:47 GMT 2024","165","PlaywrightAutoTests","SafariTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","continueCheck","continueCheck",""
"passed","Fri Mar 15 13:14:21 GMT 2024","Fri Mar 15 13:14:21 GMT 2024","262","PlaywrightAutoTests","ChromeTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProducts","addAndRemoveItemsFromProducts",""
"passed","Fri Mar 15 13:14:48 GMT 2024","Fri Mar 15 13:14:48 GMT 2024","171","PlaywrightAutoTests","ChromeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:23 GMT 2024","Fri Mar 15 13:14:23 GMT 2024","162","PlaywrightAutoTests","FirefoxTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:13:39 GMT 2024","Fri Mar 15 13:13:40 GMT 2024","740","PlaywrightAutoTests","FirefoxTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:18 GMT 2024","Fri Mar 15 13:14:20 GMT 2024","1263","PlaywrightAutoTests","ChromiumTests","org.playground.CheckoutE2ETest","org.playground.CheckoutE2ETest","orderCheckoutE2E","orderCheckoutE2E",""
"passed","Fri Mar 15 13:14:08 GMT 2024","Fri Mar 15 13:14:08 GMT 2024","63","PlaywrightAutoTests","FirefoxTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Fri Mar 15 13:13:32 GMT 2024","Fri Mar 15 13:13:35 GMT 2024","2184","PlaywrightAutoTests","EdgeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","checkPageStructure","checkPageStructure",""
"passed","Fri Mar 15 13:13:37 GMT 2024","Fri Mar 15 13:13:38 GMT 2024","658","PlaywrightAutoTests","SafariTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:47 GMT 2024","Fri Mar 15 13:14:47 GMT 2024","196","PlaywrightAutoTests","EdgeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:08 GMT 2024","Fri Mar 15 13:14:08 GMT 2024","618","PlaywrightAutoTests","ChromiumTests","org.playground.ProductsTest","org.playground.ProductsTest","checkProductDetails","checkProductDetails",""
"passed","Fri Mar 15 13:14:23 GMT 2024","Fri Mar 15 13:14:23 GMT 2024","148","PlaywrightAutoTests","FirefoxTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:12 GMT 2024","Fri Mar 15 13:14:13 GMT 2024","903","PlaywrightAutoTests","FirefoxTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAllItems","checkAllItems",""
"passed","Fri Mar 15 13:14:48 GMT 2024","Fri Mar 15 13:14:48 GMT 2024","206","PlaywrightAutoTests","EdgeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:13:38 GMT 2024","Fri Mar 15 13:13:39 GMT 2024","881","PlaywrightAutoTests","ChromeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:28 GMT 2024","Fri Mar 15 13:14:29 GMT 2024","896","PlaywrightAutoTests","EdgeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkResetAppState","checkResetAppState",""
"passed","Fri Mar 15 13:14:09 GMT 2024","Fri Mar 15 13:14:09 GMT 2024","69","PlaywrightAutoTests","ChromiumTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Fri Mar 15 13:14:08 GMT 2024","Fri Mar 15 13:14:09 GMT 2024","74","PlaywrightAutoTests","FirefoxTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Fri Mar 15 13:14:26 GMT 2024","Fri Mar 15 13:14:26 GMT 2024","925","PlaywrightAutoTests","SafariTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAllItems","checkAllItems",""
"passed","Fri Mar 15 13:14:17 GMT 2024","Fri Mar 15 13:14:17 GMT 2024","58","PlaywrightAutoTests","ChromiumTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","cancelCheck","cancelCheck",""
"passed","Fri Mar 15 13:14:22 GMT 2024","Fri Mar 15 13:14:22 GMT 2024","150","PlaywrightAutoTests","SafariTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Fri Mar 15 13:14:44 GMT 2024","Fri Mar 15 13:14:44 GMT 2024","104","PlaywrightAutoTests","SafariTests","org.playground.CartPageTest","org.playground.CartPageTest","continueShoppingCheck","continueShoppingCheck",""
"passed","Fri Mar 15 13:14:21 GMT 2024","Fri Mar 15 13:14:22 GMT 2024","995","PlaywrightAutoTests","EdgeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkProductDetails","checkProductDetails",""
"passed","Fri Mar 15 13:14:44 GMT 2024","Fri Mar 15 13:14:44 GMT 2024","80","PlaywrightAutoTests","SafariTests","org.playground.CartPageTest","org.playground.CartPageTest","cartItemsCheck","cartItemsCheck",""
"passed","Fri Mar 15 13:13:37 GMT 2024","Fri Mar 15 13:13:38 GMT 2024","748","PlaywrightAutoTests","EdgeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:49 GMT 2024","Fri Mar 15 13:14:50 GMT 2024","1268","PlaywrightAutoTests","SafariTests","org.playground.CheckoutE2ETest","org.playground.CheckoutE2ETest","orderCheckoutE2E","orderCheckoutE2E",""
"passed","Fri Mar 15 13:14:18 GMT 2024","Fri Mar 15 13:14:18 GMT 2024","74","PlaywrightAutoTests","FirefoxTests","org.playground.CartPageTest","org.playground.CartPageTest","continueShoppingCheck","continueShoppingCheck",""
"passed","Fri Mar 15 13:13:36 GMT 2024","Fri Mar 15 13:13:37 GMT 2024","898","PlaywrightAutoTests","EdgeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:13:37 GMT 2024","Fri Mar 15 13:13:37 GMT 2024","583","PlaywrightAutoTests","ChromeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:44 GMT 2024","Fri Mar 15 13:14:44 GMT 2024","94","PlaywrightAutoTests","EdgeTests","org.playground.CartPageTest","org.playground.CartPageTest","continueShoppingCheck","continueShoppingCheck",""
"passed","Fri Mar 15 13:14:44 GMT 2024","Fri Mar 15 13:14:45 GMT 2024","128","PlaywrightAutoTests","EdgeTests","org.playground.CartPageTest","org.playground.CartPageTest","removeCartItemCheck","removeCartItemCheck",""
"passed","Fri Mar 15 13:14:08 GMT 2024","Fri Mar 15 13:14:08 GMT 2024","577","PlaywrightAutoTests","FirefoxTests","org.playground.ProductsTest","org.playground.ProductsTest","checkProductDetails","checkProductDetails",""
"passed","Fri Mar 15 13:14:22 GMT 2024","Fri Mar 15 13:14:22 GMT 2024","104","PlaywrightAutoTests","ChromeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Fri Mar 15 13:14:08 GMT 2024","Fri Mar 15 13:14:08 GMT 2024","109","PlaywrightAutoTests","FirefoxTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Fri Mar 15 13:13:36 GMT 2024","Fri Mar 15 13:13:36 GMT 2024","724","PlaywrightAutoTests","FirefoxTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:13:38 GMT 2024","Fri Mar 15 13:13:39 GMT 2024","999","PlaywrightAutoTests","ChromiumTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:07 GMT 2024","Fri Mar 15 13:14:08 GMT 2024","494","PlaywrightAutoTests","ChromiumTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProduct","addAndRemoveItemsFromProduct",""
"passed","Fri Mar 15 13:14:47 GMT 2024","Fri Mar 15 13:14:48 GMT 2024","258","PlaywrightAutoTests","ChromeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:47 GMT 2024","Fri Mar 15 13:14:48 GMT 2024","206","PlaywrightAutoTests","SafariTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:13 GMT 2024","Fri Mar 15 13:14:14 GMT 2024","933","PlaywrightAutoTests","FirefoxTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkLogout","checkLogout",""
"passed","Fri Mar 15 13:13:38 GMT 2024","Fri Mar 15 13:13:39 GMT 2024","878","PlaywrightAutoTests","FirefoxTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:24 GMT 2024","Fri Mar 15 13:14:25 GMT 2024","991","PlaywrightAutoTests","ChromeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAbout","checkAbout",""
"passed","Fri Mar 15 13:14:08 GMT 2024","Fri Mar 15 13:14:08 GMT 2024","23","PlaywrightAutoTests","ChromiumTests","org.playground.ProductsTest","org.playground.ProductsTest","checkPageStructure","checkPageStructure",""
"passed","Fri Mar 15 13:13:32 GMT 2024","Fri Mar 15 13:13:34 GMT 2024","1872","PlaywrightAutoTests","FirefoxTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","checkPageStructure","checkPageStructure",""
"passed","Fri Mar 15 13:14:18 GMT 2024","Fri Mar 15 13:14:18 GMT 2024","105","PlaywrightAutoTests","ChromiumTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:13:37 GMT 2024","Fri Mar 15 13:13:38 GMT 2024","740","PlaywrightAutoTests","ChromeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:14:27 GMT 2024","Fri Mar 15 13:14:28 GMT 2024","923","PlaywrightAutoTests","EdgeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkLogout","checkLogout",""
"passed","Fri Mar 15 13:13:38 GMT 2024","Fri Mar 15 13:13:38 GMT 2024","669","PlaywrightAutoTests","ChromiumTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:13:32 GMT 2024","Fri Mar 15 13:13:34 GMT 2024","2116","PlaywrightAutoTests","ChromiumTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","checkPageStructure","checkPageStructure",""
"passed","Fri Mar 15 13:14:48 GMT 2024","Fri Mar 15 13:14:48 GMT 2024","178","PlaywrightAutoTests","SafariTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Fri Mar 15 13:13:32 GMT 2024","Fri Mar 15 13:13:34 GMT 2024","2000","PlaywrightAutoTests","ChromeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","checkPageStructure","checkPageStructure",""
"passed","Fri Mar 15 13:14:25 GMT 2024","Fri Mar 15 13:14:26 GMT 2024","920","PlaywrightAutoTests","EdgeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAllItems","checkAllItems",""
"passed","Fri Mar 15 13:14:16 GMT 2024","Fri Mar 15 13:14:16 GMT 2024","60","PlaywrightAutoTests","ChromiumTests","org.playground.CartPageTest","org.playground.CartPageTest","continueShoppingCheck","continueShoppingCheck",""
