"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 06 14:52:21 GMT 2024","Mon May 06 14:52:22 GMT 2024","130","PlaywrightAutoTests","FirefoxTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:52:19 GMT 2024","Mon May 06 14:52:19 GMT 2024","59","PlaywrightAutoTests","FirefoxTests","org.playground.CartPageTest","org.playground.CartPageTest","checkoutCheck","checkoutCheck",""
"passed","Mon May 06 14:51:36 GMT 2024","Mon May 06 14:51:36 GMT 2024","135","PlaywrightAutoTests","ChromiumTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Mon May 06 14:52:22 GMT 2024","Mon May 06 14:52:22 GMT 2024","103","PlaywrightAutoTests","SafariTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:52:10 GMT 2024","Mon May 06 14:52:12 GMT 2024","1260","PlaywrightAutoTests","SafariTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAbout","checkAbout",""
"passed","Mon May 06 14:52:22 GMT 2024","Mon May 06 14:52:22 GMT 2024","64","PlaywrightAutoTests","ChromiumTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","cancelCheck","cancelCheck",""
"passed","Mon May 06 14:51:36 GMT 2024","Mon May 06 14:51:36 GMT 2024","170","PlaywrightAutoTests","EdgeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Mon May 06 14:52:19 GMT 2024","Mon May 06 14:52:19 GMT 2024","74","PlaywrightAutoTests","EdgeTests","org.playground.CartPageTest","org.playground.CartPageTest","checkoutCheck","checkoutCheck",""
"passed","Mon May 06 14:52:15 GMT 2024","Mon May 06 14:52:16 GMT 2024","903","PlaywrightAutoTests","FirefoxTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkResetAppState","checkResetAppState",""
"passed","Mon May 06 14:52:19 GMT 2024","Mon May 06 14:52:19 GMT 2024","84","PlaywrightAutoTests","SafariTests","org.playground.CartPageTest","org.playground.CartPageTest","continueShoppingCheck","continueShoppingCheck",""
"passed","Mon May 06 14:52:15 GMT 2024","Mon May 06 14:52:16 GMT 2024","922","PlaywrightAutoTests","EdgeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkResetAppState","checkResetAppState",""
"passed","Mon May 06 14:52:21 GMT 2024","Mon May 06 14:52:21 GMT 2024","84","PlaywrightAutoTests","FirefoxTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","cancelCheck","cancelCheck",""
"passed","Mon May 06 14:52:12 GMT 2024","Mon May 06 14:52:13 GMT 2024","933","PlaywrightAutoTests","FirefoxTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAllItems","checkAllItems",""
"passed","Mon May 06 14:51:35 GMT 2024","Mon May 06 14:51:35 GMT 2024","169","PlaywrightAutoTests","ChromeTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProducts","addAndRemoveItemsFromProducts",""
"passed","Mon May 06 14:51:30 GMT 2024","Mon May 06 14:51:31 GMT 2024","444","PlaywrightAutoTests","SafariTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","checkPageStructure","checkPageStructure",""
"passed","Mon May 06 14:51:34 GMT 2024","Mon May 06 14:51:35 GMT 2024","586","PlaywrightAutoTests","SafariTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProduct","addAndRemoveItemsFromProduct",""
"passed","Mon May 06 14:52:10 GMT 2024","Mon May 06 14:52:12 GMT 2024","1257","PlaywrightAutoTests","FirefoxTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAbout","checkAbout",""
"passed","Mon May 06 14:52:18 GMT 2024","Mon May 06 14:52:18 GMT 2024","70","PlaywrightAutoTests","ChromeTests","org.playground.CartPageTest","org.playground.CartPageTest","cartItemsCheck","cartItemsCheck",""
"passed","Mon May 06 14:51:31 GMT 2024","Mon May 06 14:51:32 GMT 2024","266","PlaywrightAutoTests","ChromeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:52:22 GMT 2024","Mon May 06 14:52:22 GMT 2024","124","PlaywrightAutoTests","FirefoxTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:52:15 GMT 2024","Mon May 06 14:52:15 GMT 2024","15","PlaywrightAutoTests","ChromiumTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkMenuStructure","checkMenuStructure",""
"passed","Mon May 06 14:51:32 GMT 2024","Mon May 06 14:51:32 GMT 2024","249","PlaywrightAutoTests","FirefoxTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:51:34 GMT 2024","Mon May 06 14:51:35 GMT 2024","589","PlaywrightAutoTests","ChromeTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProduct","addAndRemoveItemsFromProduct",""
"passed","Mon May 06 14:52:22 GMT 2024","Mon May 06 14:52:22 GMT 2024","117","PlaywrightAutoTests","SafariTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:51:35 GMT 2024","Mon May 06 14:51:35 GMT 2024","149","PlaywrightAutoTests","SafariTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProducts","addAndRemoveItemsFromProducts",""
"passed","Mon May 06 14:51:36 GMT 2024","Mon May 06 14:51:36 GMT 2024","172","PlaywrightAutoTests","FirefoxTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Mon May 06 14:52:12 GMT 2024","Mon May 06 14:52:13 GMT 2024","916","PlaywrightAutoTests","ChromeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAllItems","checkAllItems",""
"passed","Mon May 06 14:52:19 GMT 2024","Mon May 06 14:52:19 GMT 2024","99","PlaywrightAutoTests","EdgeTests","org.playground.CartPageTest","org.playground.CartPageTest","continueShoppingCheck","continueShoppingCheck",""
"passed","Mon May 06 14:51:34 GMT 2024","Mon May 06 14:51:35 GMT 2024","596","PlaywrightAutoTests","FirefoxTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProduct","addAndRemoveItemsFromProduct",""
"passed","Mon May 06 14:52:13 GMT 2024","Mon May 06 14:52:14 GMT 2024","934","PlaywrightAutoTests","ChromeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkLogout","checkLogout",""
"passed","Mon May 06 14:51:32 GMT 2024","Mon May 06 14:51:32 GMT 2024","213","PlaywrightAutoTests","ChromeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:51:35 GMT 2024","Mon May 06 14:51:35 GMT 2024","52","PlaywrightAutoTests","SafariTests","org.playground.ProductsTest","org.playground.ProductsTest","checkPageStructure","checkPageStructure",""
"passed","Mon May 06 14:52:19 GMT 2024","Mon May 06 14:52:19 GMT 2024","92","PlaywrightAutoTests","FirefoxTests","org.playground.CartPageTest","org.playground.CartPageTest","cartItemsCheck","cartItemsCheck",""
"passed","Mon May 06 14:51:32 GMT 2024","Mon May 06 14:51:33 GMT 2024","261","PlaywrightAutoTests","EdgeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:51:32 GMT 2024","Mon May 06 14:51:32 GMT 2024","165","PlaywrightAutoTests","SafariTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:52:12 GMT 2024","Mon May 06 14:52:13 GMT 2024","949","PlaywrightAutoTests","EdgeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAllItems","checkAllItems",""
"passed","Mon May 06 14:52:19 GMT 2024","Mon May 06 14:52:19 GMT 2024","94","PlaywrightAutoTests","FirefoxTests","org.playground.CartPageTest","org.playground.CartPageTest","removeCartItemCheck","removeCartItemCheck",""
"passed","Mon May 06 14:51:31 GMT 2024","Mon May 06 14:51:31 GMT 2024","722","PlaywrightAutoTests","FirefoxTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","login","login",""
"passed","Mon May 06 14:52:12 GMT 2024","Mon May 06 14:52:13 GMT 2024","941","PlaywrightAutoTests","SafariTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAllItems","checkAllItems",""
"passed","Mon May 06 14:52:19 GMT 2024","Mon May 06 14:52:19 GMT 2024","78","PlaywrightAutoTests","FirefoxTests","org.playground.CartPageTest","org.playground.CartPageTest","continueShoppingCheck","continueShoppingCheck",""
"passed","Mon May 06 14:51:32 GMT 2024","Mon May 06 14:51:32 GMT 2024","198","PlaywrightAutoTests","SafariTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:51:32 GMT 2024","Mon May 06 14:51:32 GMT 2024","225","PlaywrightAutoTests","EdgeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:52:10 GMT 2024","Mon May 06 14:52:12 GMT 2024","1288","PlaywrightAutoTests","ChromeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAbout","checkAbout",""
"passed","Mon May 06 14:51:32 GMT 2024","Mon May 06 14:51:32 GMT 2024","182","PlaywrightAutoTests","SafariTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:51:35 GMT 2024","Mon May 06 14:51:35 GMT 2024","58","PlaywrightAutoTests","EdgeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkPageStructure","checkPageStructure",""
"passed","Mon May 06 14:52:19 GMT 2024","Mon May 06 14:52:19 GMT 2024","74","PlaywrightAutoTests","SafariTests","org.playground.CartPageTest","org.playground.CartPageTest","checkoutCheck","checkoutCheck",""
"passed","Mon May 06 14:51:30 GMT 2024","Mon May 06 14:51:31 GMT 2024","675","PlaywrightAutoTests","ChromeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","checkPageStructure","checkPageStructure",""
"passed","Mon May 06 14:51:32 GMT 2024","Mon May 06 14:51:32 GMT 2024","253","PlaywrightAutoTests","FirefoxTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:52:22 GMT 2024","Mon May 06 14:52:22 GMT 2024","0","PlaywrightAutoTests","FirefoxTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeMaximumLengthTest","negativeMaximumLengthTest",""
"passed","Mon May 06 14:52:22 GMT 2024","Mon May 06 14:52:22 GMT 2024","0","PlaywrightAutoTests","EdgeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeMaximumLengthTest","negativeMaximumLengthTest",""
"passed","Mon May 06 14:52:12 GMT 2024","Mon May 06 14:52:13 GMT 2024","930","PlaywrightAutoTests","ChromiumTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAllItems","checkAllItems",""
"passed","Mon May 06 14:51:31 GMT 2024","Mon May 06 14:51:31 GMT 2024","718","PlaywrightAutoTests","SafariTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","login","login",""
"passed","Mon May 06 14:52:10 GMT 2024","Mon May 06 14:52:12 GMT 2024","1269","PlaywrightAutoTests","EdgeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkAbout","checkAbout",""
"passed","Mon May 06 14:52:22 GMT 2024","Mon May 06 14:52:22 GMT 2024","0","PlaywrightAutoTests","SafariTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeMaximumLengthTest","negativeMaximumLengthTest",""
"passed","Mon May 06 14:52:21 GMT 2024","Mon May 06 14:52:22 GMT 2024","123","PlaywrightAutoTests","EdgeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","continueCheck","continueCheck",""
"passed","Mon May 06 14:51:32 GMT 2024","Mon May 06 14:51:32 GMT 2024","228","PlaywrightAutoTests","ChromiumTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:52:21 GMT 2024","Mon May 06 14:52:21 GMT 2024","96","PlaywrightAutoTests","EdgeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","cancelCheck","cancelCheck",""
"passed","Mon May 06 14:52:19 GMT 2024","Mon May 06 14:52:19 GMT 2024","116","PlaywrightAutoTests","ChromiumTests","org.playground.CartPageTest","org.playground.CartPageTest","continueShoppingCheck","continueShoppingCheck",""
"passed","Mon May 06 14:51:35 GMT 2024","Mon May 06 14:51:35 GMT 2024","189","PlaywrightAutoTests","EdgeTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProducts","addAndRemoveItemsFromProducts",""
"passed","Mon May 06 14:51:31 GMT 2024","Mon May 06 14:51:31 GMT 2024","513","PlaywrightAutoTests","EdgeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","login","login",""
"passed","Mon May 06 14:51:36 GMT 2024","Mon May 06 14:51:36 GMT 2024","172","PlaywrightAutoTests","ChromeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Mon May 06 14:51:36 GMT 2024","Mon May 06 14:51:36 GMT 2024","146","PlaywrightAutoTests","SafariTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Mon May 06 14:52:19 GMT 2024","Mon May 06 14:52:19 GMT 2024","118","PlaywrightAutoTests","ChromeTests","org.playground.CartPageTest","org.playground.CartPageTest","continueShoppingCheck","continueShoppingCheck",""
"passed","Mon May 06 14:51:36 GMT 2024","Mon May 06 14:51:36 GMT 2024","146","PlaywrightAutoTests","ChromeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Mon May 06 14:51:36 GMT 2024","Mon May 06 14:51:36 GMT 2024","200","PlaywrightAutoTests","ChromeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Mon May 06 14:52:22 GMT 2024","Mon May 06 14:52:22 GMT 2024","106","PlaywrightAutoTests","ChromeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:52:23 GMT 2024","Mon May 06 14:52:23 GMT 2024","95","PlaywrightAutoTests","ChromiumTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:52:19 GMT 2024","Mon May 06 14:52:19 GMT 2024","87","PlaywrightAutoTests","ChromiumTests","org.playground.CartPageTest","org.playground.CartPageTest","checkoutCheck","checkoutCheck",""
"passed","Mon May 06 14:51:32 GMT 2024","Mon May 06 14:51:33 GMT 2024","218","PlaywrightAutoTests","FirefoxTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:51:31 GMT 2024","Mon May 06 14:51:32 GMT 2024","242","PlaywrightAutoTests","EdgeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:51:34 GMT 2024","Mon May 06 14:51:35 GMT 2024","644","PlaywrightAutoTests","EdgeTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProduct","addAndRemoveItemsFromProduct",""
"passed","Mon May 06 14:51:35 GMT 2024","Mon May 06 14:51:35 GMT 2024","42","PlaywrightAutoTests","ChromeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkPageStructure","checkPageStructure",""
"broken","Mon May 06 14:52:23 GMT 2024","Mon May 06 14:52:55 GMT 2024","31925","PlaywrightAutoTests","ChromeTests","org.playground.CheckoutE2ETest","org.playground.CheckoutE2ETest","orderCheckoutE2E","orderCheckoutE2E",""
"passed","Mon May 06 14:52:15 GMT 2024","Mon May 06 14:52:15 GMT 2024","20","PlaywrightAutoTests","SafariTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkMenuStructure","checkMenuStructure",""
"passed","Mon May 06 14:52:15 GMT 2024","Mon May 06 14:52:16 GMT 2024","915","PlaywrightAutoTests","ChromeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkResetAppState","checkResetAppState",""
"passed","Mon May 06 14:52:15 GMT 2024","Mon May 06 14:52:15 GMT 2024","32","PlaywrightAutoTests","ChromeTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkMenuStructure","checkMenuStructure",""
"passed","Mon May 06 14:52:15 GMT 2024","Mon May 06 14:52:15 GMT 2024","19","PlaywrightAutoTests","FirefoxTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkMenuStructure","checkMenuStructure",""
"passed","Mon May 06 14:52:22 GMT 2024","Mon May 06 14:52:22 GMT 2024","128","PlaywrightAutoTests","EdgeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:51:35 GMT 2024","Mon May 06 14:51:35 GMT 2024","59","PlaywrightAutoTests","FirefoxTests","org.playground.ProductsTest","org.playground.ProductsTest","checkPageStructure","checkPageStructure",""
"passed","Mon May 06 14:52:22 GMT 2024","Mon May 06 14:52:22 GMT 2024","95","PlaywrightAutoTests","SafariTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:52:15 GMT 2024","Mon May 06 14:52:16 GMT 2024","932","PlaywrightAutoTests","ChromiumTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkResetAppState","checkResetAppState",""
"passed","Mon May 06 14:52:14 GMT 2024","Mon May 06 14:52:15 GMT 2024","1049","PlaywrightAutoTests","ChromiumTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkLogout","checkLogout",""
"passed","Mon May 06 14:51:31 GMT 2024","Mon May 06 14:51:32 GMT 2024","201","PlaywrightAutoTests","ChromiumTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:51:35 GMT 2024","Mon May 06 14:51:35 GMT 2024","183","PlaywrightAutoTests","FirefoxTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProducts","addAndRemoveItemsFromProducts",""
"passed","Mon May 06 14:52:19 GMT 2024","Mon May 06 14:52:19 GMT 2024","99","PlaywrightAutoTests","SafariTests","org.playground.CartPageTest","org.playground.CartPageTest","removeCartItemCheck","removeCartItemCheck",""
"passed","Mon May 06 14:52:19 GMT 2024","Mon May 06 14:52:19 GMT 2024","133","PlaywrightAutoTests","ChromeTests","org.playground.CartPageTest","org.playground.CartPageTest","removeCartItemCheck","removeCartItemCheck",""
"passed","Mon May 06 14:52:15 GMT 2024","Mon May 06 14:52:16 GMT 2024","916","PlaywrightAutoTests","SafariTests","org.playground.BurgerMenuTest","org.playground.BurgerMenuTest","checkResetAppState","checkResetAppState",""
"passed","Mon May 06 14:52:18 GMT 2024","Mon May 06 14:52:19 GMT 2024","86","PlaywrightAutoTests","SafariTests","org.playground.CartPageTest","org.playground.CartPageTest","cartItemsCheck","cartItemsCheck",""
"passed","Mon May 06 14:51:32 GMT 2024","Mon May 06 14:51:32 GMT 2024","219","PlaywrightAutoTests","FirefoxTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:51:31 GMT 2024","Mon May 06 14:51:32 GMT 2024","184","PlaywrightAutoTests","FirefoxTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:51:32 GMT 2024","Mon May 06 14:51:32 GMT 2024","223","PlaywrightAutoTests","ChromiumTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:51:35 GMT 2024","Mon May 06 14:51:36 GMT 2024","878","PlaywrightAutoTests","EdgeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkProductDetails","checkProductDetails",""
"passed","Mon May 06 14:52:19 GMT 2024","Mon May 06 14:52:19 GMT 2024","140","PlaywrightAutoTests","EdgeTests","org.playground.CartPageTest","org.playground.CartPageTest","removeCartItemCheck","removeCartItemCheck",""
"passed","Mon May 06 14:51:36 GMT 2024","Mon May 06 14:51:36 GMT 2024","143","PlaywrightAutoTests","FirefoxTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Mon May 06 14:51:32 GMT 2024","Mon May 06 14:51:33 GMT 2024","165","PlaywrightAutoTests","ChromiumTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:51:32 GMT 2024","Mon May 06 14:51:32 GMT 2024","206","PlaywrightAutoTests","EdgeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"passed","Mon May 06 14:51:36 GMT 2024","Mon May 06 14:51:37 GMT 2024","168","PlaywrightAutoTests","EdgeTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Mon May 06 14:52:21 GMT 2024","Mon May 06 14:52:21 GMT 2024","82","PlaywrightAutoTests","SafariTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","cancelCheck","cancelCheck",""
"passed","Mon May 06 14:52:21 GMT 2024","Mon May 06 14:52:21 GMT 2024","194","PlaywrightAutoTests","ChromeTests","org.playground.CheckoutPersonTest","org.playground.CheckoutPersonTest","continueCheck","continueCheck",""
"passed","Mon May 06 14:51:35 GMT 2024","Mon May 06 14:51:36 GMT 2024","848","PlaywrightAutoTests","ChromiumTests","org.playground.ProductsTest","org.playground.ProductsTest","checkProductDetails","checkProductDetails",""
"passed","Mon May 06 14:51:34 GMT 2024","Mon May 06 14:51:35 GMT 2024","616","PlaywrightAutoTests","ChromiumTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProduct","addAndRemoveItemsFromProduct",""
"passed","Mon May 06 14:51:36 GMT 2024","Mon May 06 14:51:36 GMT 2024","169","PlaywrightAutoTests","ChromiumTests","org.playground.ProductsTest","org.playground.ProductsTest","checkSorting","checkSorting",""
"passed","Mon May 06 14:51:32 GMT 2024","Mon May 06 14:51:32 GMT 2024","248","PlaywrightAutoTests","ChromeTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","negativeLogin","negativeLogin",""
"broken","Mon May 06 14:52:24 GMT 2024","Mon May 06 14:52:55 GMT 2024","31421","PlaywrightAutoTests","ChromiumTests","org.playground.CheckoutE2ETest","org.playground.CheckoutE2ETest","orderCheckoutE2E","orderCheckoutE2E",""
"passed","Mon May 06 14:51:35 GMT 2024","Mon May 06 14:51:35 GMT 2024","147","PlaywrightAutoTests","ChromiumTests","org.playground.ProductsTest","org.playground.ProductsTest","addAndRemoveItemsFromProducts","addAndRemoveItemsFromProducts",""
"passed","Mon May 06 14:51:31 GMT 2024","Mon May 06 14:51:31 GMT 2024","730","PlaywrightAutoTests","ChromiumTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","login","login",""
"passed","Mon May 06 14:51:30 GMT 2024","Mon May 06 14:51:31 GMT 2024","553","PlaywrightAutoTests","FirefoxTests","org.playground.AuthenticationTest","org.playground.AuthenticationTest","checkPageStructure","checkPageStructure",""
"passed","Mon May 06 14:52:19 GMT 2024","Mon May 06 14:52:19 GMT 2024","58","PlaywrightAutoTests","ChromiumTests","org.playground.CartPageTest","org.playground.CartPageTest","cartItemsCheck","cartItemsCheck",""
